Event,JText,Passage
urn:cite:chron:jevent.28_t1_118_1_b	Demetrius Phalereus ad Ptolemaeum veniens impetravit, ut Atheniensibus democratia redderetur.	urn:cts:latinLit:stoa0162.stoa005:28.t1.118_1
urn:cite:chron:jevent.28_t1_119_1_c	Seleucus Antiochiam, Laodiciam, Seleucim, Apamiam, Edessam, Beroeam, et Pellam urbes condidit, quarum Antiochiam XII anno regni sui exstruxit. .	urn:cts:latinLit:stoa0162.stoa005:28.t1.119_1
urn:cite:chron:jevent.28_t1_119_4_d	Seleucus Babyloniam obtinuit.	urn:cts:latinLit:stoa0162.stoa005:28.t1.119_4
urn:cite:chron:jevent.28_t1_121_1_f	Demetrius rex Asiae,	urn:cts:latinLit:stoa0162.stoa005:28.t1.121_1
urn:cite:chron:jevent.28_t1_121_2_	cognomento Poliorcetes, Samaritanorum urbem vastat, quam Perdicca construxerat.	urn:cts:latinLit:stoa0162.stoa005:28.t1.121_2
urn:cite:chron:jevent.28_t1_121_3_a	Censu Romae agitato, inventa sunt civium Romanorum CCLXX millia.	urn:cts:latinLit:stoa0162.stoa005:28.t1.121_3
urn:cite:chron:jevent.28_t1_121_4_b	Legati Alexandrini a Ptolemaeo primum Romam missi amicitias impetraverunt.	urn:cts:latinLit:stoa0162.stoa005:28.t1.121_4
urn:cite:chron:jevent.28_t1_122_1_c	Menander comicus moritur.	urn:cts:latinLit:stoa0162.stoa005:28.t1.122_1
urn:cite:chron:jevent.28_t1_122_1_d	Romani Gallos, Tyrrhenosque superant: et Sabinorum terra sorte dividitur.	urn:cts:latinLit:stoa0162.stoa005:28.t1.122_1
urn:cite:chron:jevent.28_t1_122_3_e	Seleucus in eas urbes, quas exstruxerat, Judaeos transfert, jus eis civium et municipalem ordinem cum Graecis aequali honore concedens.	urn:cts:latinLit:stoa0162.stoa005:28.t1.122_3
urn:cite:chron:jevent.28_t1_123_1_f	Judaeorum pontifex Eleazarus frater Simonis suscepit templi ministerium, filio Simonis Onia parvo admodum derelicto.	urn:cts:latinLit:stoa0162.stoa005:28.t1.123_1
urn:cite:chron:jevent.28_t1_123_2_g	Seleucus in Cilicia, capto Demetrio Syriae et Asiae pariter imperavit.	urn:cts:latinLit:stoa0162.stoa005:28.t1.123_2
urn:cite:chron:jevent.28_t1_123_3_a	Serapis ingressus est Alexandriam.	urn:cts:latinLit:stoa0162.stoa005:28.t1.123_3
urn:cite:chron:jevent.28_t1_123_4_b	Conditae a Romanis Ariminum et Beneventum.	urn:cts:latinLit:stoa0162.stoa005:28.t1.123_4
urn:cite:chron:jevent.28_t1_124_1_c	Sostratus Gnidius Pharum in Alexandria construxit.	urn:cts:latinLit:stoa0162.stoa005:28.t1.124_1
urn:cite:chron:jevent.28_t1_124_1_d	Antigonus cognomento Gonatas Lacedaemonem obtinuit.	urn:cts:latinLit:stoa0162.stoa005:28.t1.124_1
urn:cite:chron:jevent.28_t1_124_1_e	Romani Crotonem capiunt.	urn:cts:latinLit:stoa0162.stoa005:28.t1.124_1
urn:cite:chron:jevent.29_t1_124_2_f	Ptolemaeus Philadelphus Judaeos, qui in Aegypto erant, liberos esse permisit: et, vasa Eleazaro Pontifici Jerosolymarum votiva transmittens, divinas Scripturas in Graecam vocem ex Hebraea lingua per LXX Interpretes transferri curavit, quas in Alexandrina bibliotheca habuit, quam sibi ex omni genere litteraturae comparaverat.	urn:cts:latinLit:stoa0162.stoa005:29.t1.124_2
urn:cite:chron:jevent.29_t1_126_1_a	Una virginum Romanarum in corruptione deprehensa percutitur.	urn:cts:latinLit:stoa0162.stoa005:29.t1.126_1
urn:cite:chron:jevent.29_t1_126_2_b	Milo Romanis Tarentum tradidit.	urn:cts:latinLit:stoa0162.stoa005:29.t1.126_2
urn:cite:chron:jevent.29_t1_126_3_c	Romani Calabriam, Messanamque tenuerunt.	urn:cts:latinLit:stoa0162.stoa005:29.t1.126_3
urn:cite:chron:jevent.29_t1_127_1_d	Aratus agnoscitur.	urn:cts:latinLit:stoa0162.stoa005:29.t1.127_1
urn:cite:chron:jevent.29_t1_127_2_e	Argenteus nummus primum in Urbe figuratus.	urn:cts:latinLit:stoa0162.stoa005:29.t1.127_2
urn:cite:chron:jevent.29_t1_127_3_f	Polemon philosophus moritur, post quem Arcesilas et Crates clari habentur.	urn:cts:latinLit:stoa0162.stoa005:29.t1.127_3
urn:cite:chron:jevent.29_t1_128_1_h	Romani colonias deduxerunt,	urn:cts:latinLit:stoa0162.stoa005:29.t1.128_1
urn:cite:chron:jevent.29_t1_128_2_	multaeque urbes in Sicilia eis junctae.	urn:cts:latinLit:stoa0162.stoa005:29.t1.128_2
urn:cite:chron:jevent.29_t1_128_3_a	Romae virgo Vestalis in stupro detecta, laqueo vitam explet.	urn:cts:latinLit:stoa0162.stoa005:29.t1.128_3
urn:cite:chron:jevent.29_t1_129_1_b	Zeno Stoicus moritur, post quem Cleanthes.	urn:cts:latinLit:stoa0162.stoa005:29.t1.129_1
urn:cite:chron:jevent.29_t1_129_2_c	Romani Syracusas capiunt.	urn:cts:latinLit:stoa0162.stoa005:29.t1.129_2
urn:cite:chron:jevent.29_t1_129_2_d	Nicomedes rex Bithyniae urbem amplians, Nicomediam nuncupavit.	urn:cts:latinLit:stoa0162.stoa005:29.t1.129_2
urn:cite:chron:jevent.29_t1_130_1_e	Romani Carthaginenses navali certamine superant, et centum Libyae urbes capiunt.	urn:cts:latinLit:stoa0162.stoa005:29.t1.130_1
urn:cite:chron:jevent.29_t1_130_4_f	Erasistratus medicus agnoscitur.	urn:cts:latinLit:stoa0162.stoa005:29.t1.130_4
urn:cite:chron:jevent.29_t1_131_1_g	Antigonus Atheniensibus reddit libertatem.	urn:cts:latinLit:stoa0162.stoa005:29.t1.131_1
urn:cite:chron:jevent.29_t1_131_2_h	Judaeorum pontificatum post Eleazarum avunculus ejus Manasses accepit.	urn:cts:latinLit:stoa0162.stoa005:29.t1.131_2
urn:cite:chron:jevent.29_t1_132_1_i	Carthaginenses XC Romanorum naves	urn:cts:latinLit:stoa0162.stoa005:29.t1.132_1
urn:cite:chron:jevent.29_t1_132_2_	in Sicilia capiunt, Metello consule in fugam verso.	urn:cts:latinLit:stoa0162.stoa005:29.t1.132_2
urn:cite:chron:jevent.29_t1_133_1_a	Parthis a Macedonum imperio recedentibus, primus regnavit ARSACES, unde Arsacidae dicti.	urn:cts:latinLit:stoa0162.stoa005:29.t1.133_1
urn:cite:chron:jevent.29_t1_133_3_b	Judaeorum pontifex Onias, Simonis Justi filius, clarus habetur, qui consueta regi Ptolemaeo tributa non reddens, ad iram eum compulit. Verum Josephus, vir inter suos nobilis, legatus a Judaeis ad Ptolemaeum missus, cum familiaritatem regis ob plurima in eum meruisset obsequia, dux Judaeae et regionum finitimarum constituitur.	urn:cts:latinLit:stoa0162.stoa005:29.t1.133_3
urn:cite:chron:jevent.30_t1_134_2_c	Censu Romae agitato, inventa sunt hominum CCLX millia.	urn:cts:latinLit:stoa0162.stoa005:30.t1.134_2
urn:cite:chron:jevent.30_t1_134_3_d	Romae templum Vestae incensum.	urn:cts:latinLit:stoa0162.stoa005:30.t1.134_3
urn:cite:chron:jevent.30_t1_135_1_a	Quintus Ennius poeta Tarenti nascitur, qui a Catone quaestore Romam translatus, habitavit in monte Aventino, parco admodum sumptu contentus, et unius ancillae ministerio.	urn:cts:latinLit:stoa0162.stoa005:30.t1.135_1
urn:cite:chron:jevent.30_t1_136_1_b	Virgo Vestalis Romae a servo corrupta, propria manu se interemit.	urn:cts:latinLit:stoa0162.stoa005:30.t1.136_1
urn:cite:chron:jevent.30_t1_137_1_c	Judaeorum pontifex Simon, Oniae filius, clarus habetur, sub quo Jesus filius Sirach Sapientiae librum componens, quem vocant Panareton, etiam Simonis in eo fecit mentionem.	urn:cts:latinLit:stoa0162.stoa005:30.t1.137_1
urn:cite:chron:jevent.30_t1_138_2_d	XL ferme millia Gallorum a Romanis caesa.	urn:cts:latinLit:stoa0162.stoa005:30.t1.138_2
urn:cite:chron:jevent.30_t1_139_2_a	Caria et Rhodos ita terraemotu concussae sunt, ut Colossus magnus rueret.	urn:cts:latinLit:stoa0162.stoa005:30.t1.139_2
urn:cite:chron:jevent.30_t1_140_1_b	Ea quae in tertio Machabaeorum libro scripta sunt, sub hoc Ptolemaeo gesta referuntur.	urn:cts:latinLit:stoa0162.stoa005:30.t1.140_1
urn:cite:chron:jevent.30_t1_141_1_c	Victi Judaei , et LX millia armatorum ex numero eorum caesa sunt.	urn:cts:latinLit:stoa0162.stoa005:30.t1.141_1
urn:cite:chron:jevent.30_t1_141_1_d	Romae virgines Vestae ob stupri reatum terra obrutae.	urn:cts:latinLit:stoa0162.stoa005:30.t1.141_1
urn:cite:chron:jevent.30_t1_141_4_e	Eratosthenes philosophus agnoscitur.	urn:cts:latinLit:stoa0162.stoa005:30.t1.141_4
urn:cite:chron:jevent.30_t1_141_4_f	Romani, Marcello consule,	urn:cts:latinLit:stoa0162.stoa005:30.t1.141_4
urn:cite:chron:jevent.30_t1_142_1_a	Romani subjugant Capuam et Siciliam.	urn:cts:latinLit:stoa0162.stoa005:30.t1.142_1
urn:cite:chron:jevent.30_t1_142_2_b	Antiochus rex Syriae, victo Philopatore Ptolemaeo, Judaeam sibi sociat.	urn:cts:latinLit:stoa0162.stoa005:30.t1.142_2
urn:cite:chron:jevent.30_t1_142_4_c	Levinus cum rege Asiae Attalo amicitiam facit.	urn:cts:latinLit:stoa0162.stoa005:30.t1.142_4
urn:cite:chron:jevent.30_t1_143_1_d	Judaeorum pontifex maximus Onias, filius Simonis, insignis habetur, ad quem Lacedaemoniorum rex Arrius legatos mittit.	urn:cts:latinLit:stoa0162.stoa005:30.t1.143_1
urn:cite:chron:jevent.30_t1_144_1_e	Scipio Hiberiae multas urbes recipit.	urn:cts:latinLit:stoa0162.stoa005:30.t1.144_1
urn:cite:chron:jevent.30_t1_144_2_f	Ptolemaeus Epiphanes, Scopa principe militiae destinato, Judaeam capit, et plurimas Syriae civitates.	urn:cts:latinLit:stoa0162.stoa005:30.t1.144_2
urn:cite:chron:jevent.30_t1_144_4_g	Naevius comicus Uticae moritur, pulsus Roma, factione nobilium, ac praecipue Metelli.	urn:cts:latinLit:stoa0162.stoa005:30.t1.144_4
urn:cite:chron:jevent.30_t1_145_1_h	Plautus ex Umbria Sarsinas Romae moritur, qui propter annonae difficultatem ad molas manuarias pistori se locaverat; ibi quotiens ab opere vacaret, scribere fabulas, et solitus vendere.	urn:cts:latinLit:stoa0162.stoa005:30.t1.145_1
urn:cite:chron:jevent.30_t1_145_2_a	Juxta Theram apparuit insula, quae vocatur Hiera.	urn:cts:latinLit:stoa0162.stoa005:30.t1.145_2
urn:cite:chron:jevent.30_t1_145_4_b	Antiochus, Scopa superato, Syriae urbes recepit, et Judaea ei voluntate conjungitur.	urn:cts:latinLit:stoa0162.stoa005:30.t1.145_4
urn:cite:chron:jevent.30_t1_146_1_c	Romani Graecos liberos esse jusserunt: et universa Hiberia imperata fecit.	urn:cts:latinLit:stoa0162.stoa005:30.t1.146_1
urn:cite:chron:jevent.30_t1_146_2_d	Antiochus Judaeorum erga se cognita voluntate, magnis eos muneribus donat, et per epistolas crebris laudibus prosequitur.	urn:cts:latinLit:stoa0162.stoa005:30.t1.146_2
urn:cite:chron:jevent.30_t1_147_1_e	Post proelium, quo in Thermopylis est victus Antiochus, hoc inter Romanos et eum convenit, ut mille talenta per annos singulos 'vectigalis' nomine solveret.	urn:cts:latinLit:stoa0162.stoa005:30.t1.147_1
urn:cite:chron:jevent.30_t1_147_3_f	Romani multas colonias deduxerunt.	urn:cts:latinLit:stoa0162.stoa005:30.t1.147_3
urn:cite:chron:jevent.30_t1_147_3_g	Antiochus in amicitiam Ptolemaei regressus pacem cum eo fecit, et Cleopatra filia sua uxore ei tradita, 'dotis' nomine Syriam, Phoenicen, Samariam, Judaeamque concedit.	urn:cts:latinLit:stoa0162.stoa005:30.t1.147_3
urn:cite:chron:jevent.30_t1_148_1_a	Eumenes, frater regis Attali, qui Eumeniam in Phrygia condidit, clarus habetur.	urn:cts:latinLit:stoa0162.stoa005:30.t1.148_1
urn:cite:chron:jevent.30_t1_148_1_b	Secundus liber Machabaeorum apud Judaeos hujus temporis gesta continet.	urn:cts:latinLit:stoa0162.stoa005:30.t1.148_1
urn:cite:chron:jevent.30_t1_148_2_c	Titus Livius tragoediarum scriptor clarus habetur, qui ob ingenii meritum a Livio Salinatore, cujus liberos erudiebat, libertate donatus est.	urn:cts:latinLit:stoa0162.stoa005:30.t1.148_2
urn:cite:chron:jevent.30_t1_148_3_d	Cum ab Antiocho per legatos Hannibal reposceretur, cui se a Scipione victus sociaverat, ad Prusiam regem Bithyniae transfugit; quem cum rursus per Flaminium etiam ab eo Senatus repeteret, et tradendus esset , venenum bibit, et apud Libyssan Bithyniae sepultus est.	urn:cts:latinLit:stoa0162.stoa005:30.t1.148_3
urn:cite:chron:jevent.30_t1_149_1_e	Simon praepositus templi Jerosolymorum, ad Apollonium Phoenicis ducem confugiens, multis ei muneribus repromissis, sacerdotium sibi vindicare coepit:	urn:cts:latinLit:stoa0162.stoa005:30.t1.149_1
urn:cite:chron:jevent.30_t1_149_2_	quo Seleucus audito, Heliodorum mittit ad negotium providendum: qui cum Judaeam venisset, inique judicans, et multa perperam gerens, divinis adversus se signis deterretur, et ad Seleucum revertitur. Onias autem sacerdos curaverat, ut Simon profugus fieret.	urn:cts:latinLit:stoa0162.stoa005:30.t1.149_2
urn:cite:chron:jevent.30_t1_149_4_a	Hyrcanus Josephi ducis Judaeae filius, cum ad Ptolemaeum perrexisset, honorifice ab eo susceptus est. Verum fratres ejus seditione contra eum mota, magnarum calamitatum Judaeae genti causa exstiterunt.	urn:cts:latinLit:stoa0162.stoa005:30.t1.149_4
urn:cite:chron:jevent.30_t1_150_2_b	Statius Caecilius comoediarum scriptor clarus habetur: natione Insuber Gallus et Ennii primum contubernalis: quidam Mediolanensem ferunt. Mortuus est anno post mortem Ennii, et juxta Janiculum sepultus.	urn:cts:latinLit:stoa0162.stoa005:30.t1.150_2
urn:cite:chron:jevent.30_t1_151_1_a	Aristobulus, natione Judaeus, Peripateticus philosophus agnoscitur, qui ad Philometorem Ptolemaeum explanationum in Mosen Commentarios scribit.	urn:cts:latinLit:stoa0162.stoa005:30.t1.151_1
urn:cite:chron:jevent.30_t1_152_1_b	Antiochus Epiphanes cum de regione Ptolemaeorum, quam subito invaserat, Senatus praecepto recessisset, [in] Judaeam venit, ibique Jesu, cui et Jason, fratri Oniae pontificatum tradidit; quo deinde expulso, Oniam cognomento Menelaum successorem ei dedit. Itaque ob sacerdotii dignitatem orta seditione inter principes, ingentium miseriarum semina pullulaverunt.	urn:cts:latinLit:stoa0162.stoa005:30.t1.152_1
urn:cite:chron:jevent.30_t1_153_1_a	Ennius poeta septuagenario major articulari morbo perit, sepultusque est in Scipionis monumento via Appia intra primum ab Urbe milliarium. Quidam ossa ejus Rudiam ex Janiculo translata adfirmant.	urn:cts:latinLit:stoa0162.stoa005:30.t1.153_1
urn:cite:chron:jevent.30_t1_153_4_b	Romani, interfecto Perse, Macedonas, Illyricos, et Galatas liberos esse jusserunt.	urn:cts:latinLit:stoa0162.stoa005:30.t1.153_4
urn:cite:chron:jevent.31_t1_154_1_a	Judaeorum dux Judas, qui et Machabaeus, filius Matthathiae, Antiochi duces de Judaea expellens, et templum ab idolorum imaginibus emundans, patrias leges post triennium suis civibus reddidit olympiade CLIV.	urn:cts:latinLit:stoa0162.stoa005:31.t1.154_1
urn:cite:chron:jevent.32_t1_155_1_b	Menelao pontifice Judaeorum a juniore Antiocho occiso, qui prius Judaeam Epiphani Antiocho prodiderat, Alcimus alienus a genere sacerdotali, ambitione pontificatum invadit. Ob quod Onias filius pontificis Oniae Aegyptum transmigrans, in Heliopolitano pago civitatem nominis sui condidit, templo ad similitudinem templi patrii constructo. Alcimus vero adversus Judam Machabaeum inimicitias gerens, post non multum temporis, Dei ira percussus interiit; ac sic cum omnium Judaeorum favore, Judae Machabaeo sacerdotium decernitur, qui dignitate suscepta, legatos Romam dirigit; decrevitque senatus Judaeos amicos et auxiliatores Romanorum habendos.	urn:cts:latinLit:stoa0162.stoa005:32.t1.155_1
urn:cite:chron:jevent.32_t1_155_3_a	Publius Terentius Carthaginensis comoediarum scriptor, ob ingenium et formam libertate donatus, in Arcadia moritur, qui primam Andriam, antequam aedilibus venderet, Caecilio multum se mirari legit.	urn:cts:latinLit:stoa0162.stoa005:32.t1.155_3
urn:cite:chron:jevent.32_t1_155_4_b	Judas adversum Demetrii duces inito proelio occiditur, tribus annis pontificatu gesto.	urn:cts:latinLit:stoa0162.stoa005:32.t1.155_4
urn:cite:chron:jevent.32_t1_156_1_c	Aristarchus grammaticus agnoscitur.	urn:cts:latinLit:stoa0162.stoa005:32.t1.156_1
urn:cite:chron:jevent.32_t1_156_2_d	Dux Judaeorum Jonathas frater Judae, Bacchide duce Demetrii Judaea expulso, pontificatum suscepit.	urn:cts:latinLit:stoa0162.stoa005:32.t1.156_2
urn:cite:chron:jevent.32_t1_156_3_e	Pacuvius Brundusinus tragoediarum scriptor clarus habetur, Ennii poetae ex filia nepos, vixitque Romae quoad picturam exercuit, ac fabulas venditavit: deinde Tarentum transgressus, prope nonagenarius diem obiit.	urn:cts:latinLit:stoa0162.stoa005:32.t1.156_3
urn:cite:chron:jevent.32_t1_157_1_a	Pseudophilippus regnat in Macedonia anno I.	urn:cts:latinLit:stoa0162.stoa005:32.t1.157_1
urn:cite:chron:jevent.32_t1_157_2_b	Alexander Antiochi, qui Epiphanes cognominatus est, filius, Syriae et Asiae imperans, Jonathan corona et multis insignibus donis prosequitur.	urn:cts:latinLit:stoa0162.stoa005:32.t1.157_2
urn:cite:chron:jevent.32_t1_157_3_c	Romani, interfecto Pseudophilippo, Macedonas tributarios faciunt.	urn:cts:latinLit:stoa0162.stoa005:32.t1.157_3
urn:cite:chron:jevent.32_t1_158_1_d	Samaritani et Judaei Alexandriae Ptolemaeo judicante contendunt de honoribus ex utraque parte templo suo deferendis, et superant Judaei.	urn:cts:latinLit:stoa0162.stoa005:32.t1.158_1
urn:cite:chron:jevent.32_t1_158_2_e	Lucilius poeta nascitur.	urn:cts:latinLit:stoa0162.stoa005:32.t1.158_2
urn:cite:chron:jevent.32_t1_158_2_f	Descriptione Romae facta, inventa sunt hominum CCCXXII millia.	urn:cts:latinLit:stoa0162.stoa005:32.t1.158_2
urn:cite:chron:jevent.32_t1_158_3_g	Oppius Gallos capit: et Carthago in ditionem Romanorum per Scipionem redigitur, habens a conditione sui annos DCLXVIII; ut vero alii affirmant, DCCXLVIII	urn:cts:latinLit:stoa0162.stoa005:32.t1.158_3
urn:cite:chron:jevent.32_t1_159_1_a	Jonathas dux Judaeorum pariter et pontifex cum Romanis et Spartiatibus amicitias facit.	urn:cts:latinLit:stoa0162.stoa005:32.t1.159_1
urn:cite:chron:jevent.32_t1_159_2_b	Alexandro filio Balae, regi Syriae, Ptolemaeus filiam suam tradidit uxorem.	urn:cts:latinLit:stoa0162.stoa005:32.t1.159_2
urn:cite:chron:jevent.32_t1_159_3_c	Scipio Numantinos subvertit.	urn:cts:latinLit:stoa0162.stoa005:32.t1.159_3
urn:cite:chron:jevent.32_t1_159_3_d	Brutus Hiberiam usque ad Oceanum subigit.	urn:cts:latinLit:stoa0162.stoa005:32.t1.159_3
urn:cite:chron:jevent.32_t1_159_4_e	Trypho Jonatham pontificem Judaeorum interficit, et in sacerdotium fratris Jonathae Simon assumitur.	urn:cts:latinLit:stoa0162.stoa005:32.t1.159_4
urn:cite:chron:jevent.32_t1_160_1_f	Trypho Antiochum occidit Alexandri filium.	urn:cts:latinLit:stoa0162.stoa005:32.t1.160_1
urn:cite:chron:jevent.32_t1_160_1_g	Ptolemaeus filiam suam Demetrio tradit uxorem cum regno quod abstulerat Alexandro.	urn:cts:latinLit:stoa0162.stoa005:32.t1.160_1
urn:cite:chron:jevent.32_t1_160_2_h	Lucius Accius tragoediarum scriptor clarus habetur, natus Mancino et Serrano consulibus parentibus libertinis, et seni jam Pacuvio Tarenti sua scripta recitavit: a quo fundus Accianus juxta Pisaurum dicitur: quia illuc inter Colonos fuerat ex Urbe deductus.	urn:cts:latinLit:stoa0162.stoa005:32.t1.160_2
urn:cite:chron:jevent.32_t1_160_3_a	Trypho Syriae regnum conatus invadere, Antiocho filio Alexandri interfecto ad extremum et ipse super moritur.	urn:cts:latinLit:stoa0162.stoa005:32.t1.160_3
urn:cite:chron:jevent.32_t1_160_4_b	Post Demetrium regnavit universae Syriae frater ejus Antiochus, qui cognominatus est Sidetes.	urn:cts:latinLit:stoa0162.stoa005:32.t1.160_4
urn:cite:chron:jevent.32_t1_161_1_c	Simoni, Judaeorum pontifici pariter et principi, Romani et Spartiatae --legatione ejus libenter excepta--, amicalia misere rescripta.	urn:cts:latinLit:stoa0162.stoa005:32.t1.161_1
urn:cite:chron:jevent.32_t1_161_2_d	Bellum Servile ortum in Sicilia.	urn:cts:latinLit:stoa0162.stoa005:32.t1.161_2
urn:cite:chron:jevent.32_t1_161_3_e	Simon Judaeorum pontifex interficitur , cui succedit filius suus Joannes.	urn:cts:latinLit:stoa0162.stoa005:32.t1.161_3
urn:cite:chron:jevent.32_t1_161_4_f	Primus liber Machabaeorum hujus temporis historiam continet.	urn:cts:latinLit:stoa0162.stoa005:32.t1.161_4
urn:cite:chron:jevent.32_t1_162_2_h	Attalus moriens regni sui populum Romanum instituit haeredem.	urn:cts:latinLit:stoa0162.stoa005:32.t1.162_2
urn:cite:chron:jevent.32_t1_162_4_a	Ptolemaeus expulsus Aegypto.	urn:cts:latinLit:stoa0162.stoa005:32.t1.162_4
urn:cite:chron:jevent.32_t1_163_1_b	Arsaces Parthus Antiochum interfecit.	urn:cts:latinLit:stoa0162.stoa005:32.t1.163_1
urn:cite:chron:jevent.32_t1_163_1_c	Servi, qui in Sicilia rebellabant, obsidionis necessitate compulsi, ad sua invicem cadavera devoranda conversi sunt.	urn:cts:latinLit:stoa0162.stoa005:32.t1.163_1
urn:cite:chron:jevent.32_t1_163_2_d	Arverni nobilissima Galliarum urbs capta, et rex Vituitus.	urn:cts:latinLit:stoa0162.stoa005:32.t1.163_2
urn:cite:chron:jevent.32_t1_163_3_e	Juxta Aeoliae insulas, igne ex flatu suscitato, apparuit insula, quae nunc Hiera vocatur.	urn:cts:latinLit:stoa0162.stoa005:32.t1.163_3
urn:cite:chron:jevent.32_t1_164_1_f	Joannes dux Judaeorum et pontifex adversus Hyrcanos bellum gerens, Hyrcani nomen accepit, et a Romanis jus amicitiae postulans, decreto senatus inter amicos relatus est.	urn:cts:latinLit:stoa0162.stoa005:32.t1.164_1
urn:cite:chron:jevent.32_t1_164_4_g	Narbonam coloniae deductae.	urn:cts:latinLit:stoa0162.stoa005:32.t1.164_4
urn:cite:chron:jevent.32_t1_165_1_h	Hyrcanus pontifex Judaeorum Samariam, et nostro tempore Sebaste vocatur, obsidione captam solo coaequavit,	urn:cts:latinLit:stoa0162.stoa005:32.t1.165_1
urn:cite:chron:jevent.32_t1_165_3_	quam postea Herodes instaurans Sebasten in honorem Augusti appellari voluit.	urn:cts:latinLit:stoa0162.stoa005:32.t1.165_3
urn:cite:chron:jevent.32_t1_166_1_a	Marcus Terentius Varro philosophus et poeta nascitur.	urn:cts:latinLit:stoa0162.stoa005:32.t1.166_1
urn:cite:chron:jevent.32_t1_167_1_b	Antiochus Cyzicenus, Grypo ejecto, Syriam obtinuit: ac rursum Grypus, superato Cyziceno, eamdem recepit. Ita ex successione regnabant adversum se in vicem dimicantes.	urn:cts:latinLit:stoa0162.stoa005:32.t1.167_1
urn:cite:chron:jevent.32_t1_168_1_c	Jugurtha contra Romanos dimicans capitur.	urn:cts:latinLit:stoa0162.stoa005:32.t1.168_1
urn:cite:chron:jevent.32_t1_168_2_d	Rhodo terraemotu concussa, Colossus ruit.	urn:cts:latinLit:stoa0162.stoa005:32.t1.168_2
urn:cite:chron:jevent.32_t1_168_2_e	Jonathas gloriose apud Judaeos principatum gerit.	urn:cts:latinLit:stoa0162.stoa005:32.t1.168_2
urn:cite:chron:jevent.32_t1_168_3_a	Cicero Arpini nascitur, matre Helvia, patre equestris ordinis ex regio Volscorum genere.	urn:cts:latinLit:stoa0162.stoa005:32.t1.168_3
urn:cite:chron:jevent.32_t1_168_4_b	Gnaeus Pompeius Magnus oritur.	urn:cts:latinLit:stoa0162.stoa005:32.t1.168_4
urn:cite:chron:jevent.32_t1_169_1_c	Aristobolus filius Jonathae rex pariter et pontifex, primus apud Judaeos diadematis sumpsit insigne, post CDLXXXIV annos Babylonicae captivitatis Post quem regnavit Jannaeus cognomento Alexander, qui pontificatum quoque administrans, crudelissime civibus praefuit.	urn:cts:latinLit:stoa0162.stoa005:32.t1.169_1
urn:cite:chron:jevent.32_t1_169_2_d	Turpilius comicus, senex admodum, Sinuessae moritur.	urn:cts:latinLit:stoa0162.stoa005:32.t1.169_2
urn:cite:chron:jevent.32_t1_169_2_e	Gaius Lucilius satirarum scriptor Neapoli moritur, ac publico funere effertur, anno aetatis XLVI.	urn:cts:latinLit:stoa0162.stoa005:32.t1.169_2
urn:cite:chron:jevent.32_t1_169_3_f	Marcus Furius poeta, cognomento Bibaculus Cremonae nascitur.	urn:cts:latinLit:stoa0162.stoa005:32.t1.169_3
urn:cite:chron:jevent.32_t1_169_3_g	CC millia Cimbrorum caesa, et LXXX millia capta per Marium cum duce Teutomodo.	urn:cts:latinLit:stoa0162.stoa005:32.t1.169_3
urn:cite:chron:jevent.32_t1_169_4_h	Gaius Marius quinquies consul, juxta Heridanum Cimbros superat,	urn:cts:latinLit:stoa0162.stoa005:32.t1.169_4
urn:cite:chron:jevent.32_t1_170_1_a	Thraces a Romanis victi.	urn:cts:latinLit:stoa0162.stoa005:32.t1.170_1
urn:cite:chron:jevent.32_t1_170_2_b	Rursum in Sicilia bellum Servile consurgit.	urn:cts:latinLit:stoa0162.stoa005:32.t1.170_2
urn:cite:chron:jevent.32_t1_170_3_c	Expulso de regno Ptolemaeo Physcone per matrem Cleopatram, et in Cyprum secedente.	urn:cts:latinLit:stoa0162.stoa005:32.t1.170_3
urn:cite:chron:jevent.32_t1_171_1_d	Aquilius in Sicilia bellum Servile compescuit.	urn:cts:latinLit:stoa0162.stoa005:32.t1.171_1
urn:cite:chron:jevent.32_t1_171_2_e	Ptolemaeus rex Cyrenaeorum moriens Romanos testamento reliquit haeredes.	urn:cts:latinLit:stoa0162.stoa005:32.t1.171_2
urn:cite:chron:jevent.32_t1_171_2_f	Seleucus ab Antiocho filio Cyziceni vivus exuritur.	urn:cts:latinLit:stoa0162.stoa005:32.t1.171_2
urn:cite:chron:jevent.32_t1_171_3_g	Titus Lucretius poeta nascitur, qui postea amatorio poculo in furorem versus, cum aliquot libros per intervalla insaniae conscripsisset, quos postea Cicero emendavit, propria se manu interfecit, anno aetatis XLIV.	urn:cts:latinLit:stoa0162.stoa005:32.t1.171_3
urn:cite:chron:jevent.33_t1_172_2_b	Huc usque Syria possessa per reges, in Romanam ditionem cessit.	urn:cts:latinLit:stoa0162.stoa005:33.t1.172_2
urn:cite:chron:jevent.33_t1_172_3_c	Bellum adversum Romanos, Picentes, Marsi, Pelignique moverunt.	urn:cts:latinLit:stoa0162.stoa005:33.t1.172_3
urn:cite:chron:jevent.33_t1_172_4_d	Lucius Pomponius Bononiensis, Atellanarum scriptor, clarus habetur.	urn:cts:latinLit:stoa0162.stoa005:33.t1.172_4
urn:cite:chron:jevent.33_t1_173_1_e	Regressus de fuga regnum obtinuit, quia Alexandrum, qui ante eum fuerat, ob interfectionem matris cives pepulerant.	urn:cts:latinLit:stoa0162.stoa005:33.t1.173_1
